"SubjID","emotion","rating","condition"
51,"THANKFUL ",72.01173959,"Unpleasant-Pleasant"
51,"PROUD ",81.48345784,"Unpleasant-Pleasant"
51,"LOVE ",99.226254,"Unpleasant-Pleasant"
51,"UPSET ",1.040554963,"Unpleasant-Pleasant"
51,"SAD ",1.040554963,"Unpleasant-Pleasant"
51,"EMBARRASSED ",0.240128068,"Unpleasant-Pleasant"
51,"SAFE ",99.75987193,"Unpleasant-Pleasant"
51,"SORRY ",88.02027748,"Unpleasant-Pleasant"
51,"DISGUSTED ",0.240128068,"Unpleasant-Pleasant"
51,"DISAPPOINTED ",1.574172892,"Unpleasant-Pleasant"
51,"NERVOUS ",2.508004269,"Unpleasant-Pleasant"
51,"LONELY ",0.373532551,"Unpleasant-Pleasant"
51,"ANGRY ",0.373532551,"Unpleasant-Pleasant"
51,"PLEASED ",99.49306297,"Unpleasant-Pleasant"
51,"HAPPY ",99.226254,"Unpleasant-Pleasant"
51,"RELAXED ",99.226254,"Unpleasant-Pleasant"
51,"EXCITED ",99.226254,"Unpleasant-Pleasant"
51,"SURPRISED ",99.226254,"Unpleasant-Pleasant"
52,"DISAPPOINTED ",5.254942768,"Dislike-Like"
52,"LOVE ",94.22476587,"Dislike-Like"
52,"AMAZED ",84.72944849,"Dislike-Like"
52,"HAPPY ",98.38709677,"Dislike-Like"
52,"SURPRISED ",84.98959417,"Dislike-Like"
52,"ANNOYED ",3.043704475,"Dislike-Like"
52,"SORRY ",6.685744017,"Dislike-Like"
52,"SAFE ",86.29032258,"Dislike-Like"
52,"THANKFUL ",78.61602497,"Dislike-Like"
52,"SCARED ",3.173777315,"Dislike-Like"
52,"CALM ",67.68990635,"Dislike-Like"
52,"ANGRY ",7.596253902,"Dislike-Like"
52,"EXCITED ",81.73777315,"Dislike-Like"
52,"JEALOUS ",16.70135276,"Dislike-Like"
52,"PROUD ",72.76274714,"Dislike-Like"
52,"PLEASED ",70.03121748,"Dislike-Like"
52,"HATE ",10.58792924,"Dislike-Like"
52,"DISGUSTED ",10.19771072,"Dislike-Like"
52,"EMBARRASSED ",10.06763788,"Dislike-Like"
52,"BORED ",20.86368366,"Dislike-Like"
52,"NERVOUS ",11.49843913,"Dislike-Like"
52,"GRUMPY ",38.68366285,"Dislike-Like"
52,"SAD ",23.59521332,"Dislike-Like"
52,"UPSET ",26.7169615,"Dislike-Like"
52,"LONELY ",29.578564,"Dislike-Like"
52,"WORRIED ",17.35171696,"Dislike-Like"
52,"RELAXED ",65.60874089,"Dislike-Like"
53,"JEALOUS ",16.02689568,"Displeasing-Pleasing"
53,"NERVOUS ",17.12005324,"Displeasing-Pleasing"
53,"SAD ",5.745239868,"Displeasing-Pleasing"
53,"PROUD ",93.83201555,"Displeasing-Pleasing"
53,"EMBARRASSED ",15.92805994,"Displeasing-Pleasing"
53,"SAFE ",96.52070089,"Displeasing-Pleasing"
53,"EXCITED ",96.52070089,"Displeasing-Pleasing"
53,"CALM ",88.27505873,"Displeasing-Pleasing"
53,"GRUMPY ",2.476268947,"Displeasing-Pleasing"
53,"ANGRY ",5.830636404,"Displeasing-Pleasing"
53,"DISAPPOINTED ",5.830636404,"Displeasing-Pleasing"
53,"PLEASED ",96.00322758,"Displeasing-Pleasing"
53,"UPSET ",17.64657562,"Displeasing-Pleasing"
53,"LOVE ",91.99272624,"Displeasing-Pleasing"
53,"HATE ",2.066309261,"Displeasing-Pleasing"
53,"SURPRISED ",51.61401385,"Displeasing-Pleasing"
53,"AMAZED ",73.42907843,"Displeasing-Pleasing"
53,"ANNOYED ",30.4628715,"Displeasing-Pleasing"
53,"BORED ",52.44463339,"Displeasing-Pleasing"
53,"WORRIED ",15.81529863,"Displeasing-Pleasing"
53,"LONELY ",15.81529863,"Displeasing-Pleasing"
53,"HAPPY ",93.72598664,"Displeasing-Pleasing"
53,"SORRY ",9.605414126,"Displeasing-Pleasing"
53,"DISGUSTED ",5.437712508,"Displeasing-Pleasing"
53,"RELAXED ",94.41083563,"Displeasing-Pleasing"
53,"THANKFUL ",94.41083563,"Displeasing-Pleasing"
53,"SCARED ",13.26853127,"Displeasing-Pleasing"
54,"AMAZED ",80.95237882,"Displeasing-Pleasing"
54,"HATE ",0.700279044,"Displeasing-Pleasing"
54,"SORRY ",6.582633053,"Displeasing-Pleasing"
54,"NERVOUS ",10.08403361,"Displeasing-Pleasing"
54,"EXCITED ",99.85995253,"Displeasing-Pleasing"
54,"EMBARRASSED ",7.983193277,"Displeasing-Pleasing"
54,"LOVE ",99.57984476,"Displeasing-Pleasing"
54,"PLEASED ",81.23249727,"Displeasing-Pleasing"
54,"JEALOUS ",19.32772896,"Displeasing-Pleasing"
54,"PROUD ",97.89915539,"Displeasing-Pleasing"
54,"BORED ",16.66667308,"Displeasing-Pleasing"
54,"SCARED ",11.90476618,"Displeasing-Pleasing"
54,"UPSET ",4.341738832,"Displeasing-Pleasing"
54,"SURPRISED ",96.49859517,"Displeasing-Pleasing"
54,"DISGUSTED ",3.221291721,"Displeasing-Pleasing"
54,"GRUMPY ",7.843139392,"Displeasing-Pleasing"
54,"WORRIED ",3.501399492,"Displeasing-Pleasing"
54,"LONELY ",2.661065494,"Displeasing-Pleasing"
54,"ANNOYED ",10.2240875,"Displeasing-Pleasing"
54,"RELAXED ",74.50980392,"Displeasing-Pleasing"
54,"SAD ",13.58543417,"Displeasing-Pleasing"
54,"HAPPY ",92.15686061,"Displeasing-Pleasing"
54,"ANGRY ",10.92436761,"Displeasing-Pleasing"
54,"THANKFUL ",10.92436761,"Displeasing-Pleasing"
54,"CALM ",64.00560224,"Displeasing-Pleasing"
54,"DISAPPOINTED ",11.90476618,"Displeasing-Pleasing"
54,"SAFE ",95.37816408,"Displeasing-Pleasing"
55,"BORED ",14.16793374,"Negative-Positive"
55,"ANGRY ",4.089368994,"Negative-Positive"
55,"SAFE ",91.70572572,"Negative-Positive"
55,"DISAPPOINTED ",6.373849319,"Negative-Positive"
55,"WORRIED ",8.79269719,"Negative-Positive"
55,"LONELY ",5.433175609,"Negative-Positive"
55,"UPSET ",6.239461595,"Negative-Positive"
55,"LOVE ",93.99020605,"Negative-Positive"
55,"SORRY ",65.90459433,"Negative-Positive"
55,"PLEASED ",80.68648727,"Negative-Positive"
55,"EMBARRASSED ",37.55021726,"Negative-Positive"
55,"CALM ",66.30773732,"Negative-Positive"
55,"EXCITED ",80.14896664,"Negative-Positive"
55,"JEALOUS ",10.27089153,"Negative-Positive"
55,"GRUMPY ",23.30583486,"Negative-Positive"
55,"DISGUSTED ",22.76831423,"Negative-Positive"
55,"RELAXED ",70.60792253,"Negative-Positive"
55,"HATE ",6.911369947,"Negative-Positive"
55,"ANNOYED ",31.36869472,"Negative-Positive"
55,"PROUD ",79.74582365,"Negative-Positive"
55,"THANKFUL ",87.2711528,"Negative-Positive"
55,"HAPPY ",90.22753138,"Negative-Positive"
55,"SCARED ",32.04060307,"Negative-Positive"
55,"NERVOUS ",38.89402387,"Negative-Positive"
55,"SAD ",44.13488278,"Negative-Positive"
55,"AMAZED ",81.35839562,"Negative-Positive"
55,"SURPRISED ",85.1210602,"Negative-Positive"
56,"HAPPY ",97.78028593,"Displeasing-Pleasing"
56,"JEALOUS ",1.091045899,"Displeasing-Pleasing"
56,"PROUD ",49.90594432,"Displeasing-Pleasing"
56,"ANNOYED ",18.20917983,"Displeasing-Pleasing"
56,"SCARED ",33.35214447,"Displeasing-Pleasing"
56,"EMBARRASSED ",18.02106847,"Displeasing-Pleasing"
56,"CALM ",91.76072235,"Displeasing-Pleasing"
56,"BORED ",49.90594432,"Displeasing-Pleasing"
56,"SORRY ",37.20842739,"Displeasing-Pleasing"
56,"ANGRY ",15.01128668,"Displeasing-Pleasing"
56,"AMAZED ",82.63732129,"Displeasing-Pleasing"
56,"DISGUSTED ",27.33258089,"Displeasing-Pleasing"
56,"LONELY ",17.36267871,"Displeasing-Pleasing"
56,"SAFE ",82.54326561,"Displeasing-Pleasing"
56,"SAD ",13.13017306,"Displeasing-Pleasing"
56,"LOVE ",99.19112114,"Displeasing-Pleasing"
56,"NERVOUS ",39.18359669,"Displeasing-Pleasing"
56,"RELAXED ",84.61249059,"Displeasing-Pleasing"
56,"HATE ",0.620767494,"Displeasing-Pleasing"
56,"SURPRISED ",62.88562829,"Displeasing-Pleasing"
56,"DISAPPOINTED ",27.99097065,"Displeasing-Pleasing"
56,"WORRIED ",18.8675696,"Displeasing-Pleasing"
56,"UPSET ",10.68472536,"Displeasing-Pleasing"
56,"THANKFUL ",83.1075997,"Displeasing-Pleasing"
56,"PLEASED ",87.24604966,"Displeasing-Pleasing"
56,"GRUMPY ",14.07072987,"Displeasing-Pleasing"
56,"EXCITED ",95.80511663,"Displeasing-Pleasing"
57,"LONELY ",9.87069818,"Displeasing-Pleasing"
57,"EXCITED ",92.10653184,"Displeasing-Pleasing"
57,"GRUMPY ",0.124233584,"Displeasing-Pleasing"
57,"EMBARRASSED ",0.124233584,"Displeasing-Pleasing"
57,"DISAPPOINTED ",3.570015823,"Displeasing-Pleasing"
57,"PLEASED ",72.75699664,"Displeasing-Pleasing"
57,"ANGRY ",14.80728343,"Displeasing-Pleasing"
57,"UPSET ",10.19518888,"Displeasing-Pleasing"
57,"LOVE ",99.067321,"Displeasing-Pleasing"
57,"SCARED ",4.604059533,"Displeasing-Pleasing"
57,"BORED ",50.24784909,"Displeasing-Pleasing"
57,"HATE ",20.63019185,"Displeasing-Pleasing"
57,"CALM ",60.29531744,"Displeasing-Pleasing"
57,"WORRIED ",29.82594937,"Displeasing-Pleasing"
57,"NERVOUS ",24.67736353,"Displeasing-Pleasing"
57,"THANKFUL ",81.94657338,"Displeasing-Pleasing"
57,"SURPRISED ",46.4404915,"Displeasing-Pleasing"
57,"SAFE ",87.39801721,"Displeasing-Pleasing"
57,"DISGUSTED ",16.83210542,"Displeasing-Pleasing"
57,"ANNOYED ",35.27986551,"Displeasing-Pleasing"
57,"JEALOUS ",40.81165941,"Displeasing-Pleasing"
57,"RELAXED ",82.07760581,"Displeasing-Pleasing"
57,"PROUD ",96.20685819,"Displeasing-Pleasing"
57,"AMAZED ",88.07048556,"Displeasing-Pleasing"
57,"SORRY ",33.73590783,"Displeasing-Pleasing"
57,"HAPPY ",97.43806863,"Displeasing-Pleasing"
57,"SAD ",24.61555578,"Displeasing-Pleasing"
58,"EMBARRASSED ",45.34035656,"Dislike-Like"
58,"GRUMPY ",41.4910859,"Dislike-Like"
58,"DISGUSTED ",16.36952998,"Dislike-Like"
58,"HAPPY ",98.62236629,"Dislike-Like"
58,"RELAXED ",92.7471637,"Dislike-Like"
58,"ANNOYED ",45.94813614,"Dislike-Like"
58,"UPSET ",6.645056726,"Dislike-Like"
58,"ANGRY ",31.56401945,"Dislike-Like"
58,"PLEASED ",84.64343598,"Dislike-Like"
58,"THANKFUL ",70.46191248,"Dislike-Like"
58,"LOVE ",99.23014587,"Dislike-Like"
58,"SAFE ",73.29821718,"Dislike-Like"
58,"SAD ",30.75364668,"Dislike-Like"
58,"EXCITED ",89.10048622,"Dislike-Like"
58,"HATE ",0.972447326,"Dislike-Like"
58,"WORRIED ",35.61588331,"Dislike-Like"
58,"CALM ",71.27228525,"Dislike-Like"
58,"NERVOUS ",43.71961102,"Dislike-Like"
58,"PROUD ",94.97568882,"Dislike-Like"
58,"SURPRISED ",41.89627229,"Dislike-Like"
58,"SORRY ",29.74068071,"Dislike-Like"
58,"AMAZED ",77.75526742,"Dislike-Like"
58,"BORED ",32.17179903,"Dislike-Like"
58,"LONELY ",8.265802269,"Dislike-Like"
58,"DISAPPOINTED ",37.43922204,"Dislike-Like"
58,"SCARED ",4.416531605,"Dislike-Like"
58,"JEALOUS ",10.49432739,"Dislike-Like"
59,"EMBARRASSED ",22.03196347,"Dislike-Like"
59,"RELAXED ",92.04718417,"Dislike-Like"
59,"DISAPPOINTED ",32.87671233,"Dislike-Like"
59,"SURPRISED ",52.47336377,"Dislike-Like"
59,"LOVE ",35.54033486,"Dislike-Like"
59,"LONELY ",79.87062405,"Dislike-Like"
59,"ANGRY ",8.333333333,"Dislike-Like"
59,"SAFE ",89.38356164,"Dislike-Like"
59,"THANKFUL ",52.47336377,"Dislike-Like"
59,"GRUMPY ",17.08523592,"Dislike-Like"
59,"SCARED ",28.12024353,"Dislike-Like"
59,"SORRY ",46.95585997,"Dislike-Like"
59,"HATE ",83.29528158,"Dislike-Like"
59,"PROUD ",47.90715373,"Dislike-Like"
59,"SAD ",13.08980213,"Dislike-Like"
59,"EXCITED ",49.23896499,"Dislike-Like"
59,"HAPPY ",67.50380518,"Dislike-Like"
59,"ANNOYED ",3.576864536,"Dislike-Like"
59,"JEALOUS ",48.09741248,"Dislike-Like"
59,"WORRIED ",6.811263318,"Dislike-Like"
59,"NERVOUS ",32.11567732,"Dislike-Like"
59,"AMAZED ",32.87671233,"Dislike-Like"
59,"PLEASED ",86.14916286,"Dislike-Like"
59,"UPSET ",2.054794521,"Dislike-Like"
59,"CALM ",100,"Dislike-Like"
59,"BORED ",22.60273973,"Dislike-Like"
59,"DISGUSTED ",0,"Dislike-Like"
60,"EXCITED ",77.85326087,"Dislike-Like"
60,"JEALOUS ",11.73007246,"Dislike-Like"
60,"RELAXED ",86.45833333,"Dislike-Like"
60,"LOVE ",95.51630435,"Dislike-Like"
60,"DISAPPOINTED ",6.295289855,"Dislike-Like"
60,"CALM ",69.02173913,"Dislike-Like"
60,"LONELY ",35.73369565,"Dislike-Like"
60,"WORRIED ",18.75,"Dislike-Like"
60,"HAPPY ",72.87137681,"Dislike-Like"
60,"SURPRISED ",51.35869565,"Dislike-Like"
60,"UPSET ",10.14492754,"Dislike-Like"
60,"GRUMPY ",10.37137681,"Dislike-Like"
60,"AMAZED ",73.32427536,"Dislike-Like"
60,"DISGUSTED ",39.35688406,"Dislike-Like"
60,"PLEASED ",3.577898551,"Dislike-Like"
60,"HATE ",33.69565217,"Dislike-Like"
60,"ANGRY ",11.05072464,"Dislike-Like"
60,"SAFE ",76.94746377,"Dislike-Like"
60,"PROUD ",91.66666667,"Dislike-Like"
60,"SAD ",13.08876812,"Dislike-Like"
60,"EMBARRASSED ",6.06884058,"Dislike-Like"
60,"NERVOUS ",29.39311594,"Dislike-Like"
60,"THANKFUL ",47.73550725,"Dislike-Like"
60,"ANNOYED ",37.99818841,"Dislike-Like"
60,"BORED ",19.6557971,"Dislike-Like"
60,"SORRY ",38.90398551,"Dislike-Like"
60,"SCARED ",13.76811594,"Dislike-Like"
61,"ANGRY ",0,"Negative-Positive"
61,"EXCITED ",100,"Negative-Positive"
61,"DISGUSTED ",31.16883924,"Negative-Positive"
61,"GRUMPY ",19.43219822,"Negative-Positive"
61,"SCARED ",14.89758009,"Negative-Positive"
61,"HATE ",0,"Negative-Positive"
61,"SORRY ",22.23298531,"Negative-Positive"
61,"THANKFUL ",81.98316108,"Negative-Positive"
61,"UPSET ",23.96680902,"Negative-Positive"
61,"SAFE ",100,"Negative-Positive"
61,"AMAZED ",100,"Negative-Positive"
61,"LONELY ",16.89814648,"Negative-Positive"
61,"SAD ",17.96511718,"Negative-Positive"
61,"JEALOUS ",5.961733491,"Negative-Positive"
61,"ANNOYED ",41.03828886,"Negative-Positive"
61,"DISAPPOINTED ",38.7709798,"Negative-Positive"
61,"PLEASED ",72.11371878,"Negative-Positive"
61,"RELAXED ",74.11427784,"Negative-Positive"
61,"NERVOUS ",14.23072707,"Negative-Positive"
61,"BORED ",45.17278932,"Negative-Positive"
61,"WORRIED ",21.16601461,"Negative-Positive"
61,"EMBARRASSED ",12.36353568,"Negative-Positive"
61,"SURPRISED ",53.84189324,"Negative-Positive"
61,"CALM ",67.57910065,"Negative-Positive"
61,"HAPPY ",100,"Negative-Positive"
61,"PROUD ",100,"Negative-Positive"
61,"LOVE ",100,"Negative-Positive"
62,"JEALOUS ",14.45623949,"Negative-Positive"
62,"CALM ",78.38196489,"Negative-Positive"
62,"BORED ",0,"Negative-Positive"
62,"AMAZED ",91.77718833,"Negative-Positive"
62,"THANKFUL ",67.63926134,"Negative-Positive"
62,"HATE ",0,"Negative-Positive"
62,"DISGUSTED ",0,"Negative-Positive"
62,"LOVE ",100,"Negative-Positive"
62,"NERVOUS ",16.18037135,"Negative-Positive"
62,"SURPRISED ",51.59151801,"Negative-Positive"
62,"GRUMPY ",26.12732095,"Negative-Positive"
62,"ANNOYED ",22.81167109,"Negative-Positive"
62,"LONELY ",6.10079778,"Negative-Positive"
62,"WORRIED ",28.77984085,"Negative-Positive"
62,"SAD ",9.94695365,"Negative-Positive"
62,"RELAXED ",80.37135481,"Negative-Positive"
62,"DISAPPOINTED ",23.20955312,"Negative-Positive"
62,"EMBARRASSED ",27.32095693,"Negative-Positive"
62,"UPSET ",16.44562941,"Negative-Positive"
62,"SCARED ",8.222811671,"Negative-Positive"
62,"PROUD ",66.04774333,"Negative-Positive"
62,"PLEASED ",77.58621094,"Negative-Positive"
62,"ANGRY ",4.907161804,"Negative-Positive"
62,"HAPPY ",100,"Negative-Positive"
62,"SAFE ",81.56499078,"Negative-Positive"
62,"SORRY ",49.60212809,"Negative-Positive"
62,"EXCITED ",75.06631502,"Negative-Positive"
63,"EMBARRASSED ",23.91835311,"Unpleasant-Pleasant"
63,"PROUD ",93.1786462,"Unpleasant-Pleasant"
63,"ANGRY ",12.92742498,"Unpleasant-Pleasant"
63,"THANKFUL ",83.06001396,"Unpleasant-Pleasant"
63,"WORRIED ",32.37962317,"Unpleasant-Pleasant"
63,"SCARED ",12.66573622,"Unpleasant-Pleasant"
63,"LOVE ",100,"Unpleasant-Pleasant"
63,"SAD ",20.60362875,"Unpleasant-Pleasant"
63,"UPSET ",15.54431263,"Unpleasant-Pleasant"
63,"DISGUSTED ",6.123517097,"Unpleasant-Pleasant"
63,"ANNOYED ",44.59176553,"Unpleasant-Pleasant"
63,"RELAXED ",75.90718772,"Unpleasant-Pleasant"
63,"SAFE ",97.36566643,"Unpleasant-Pleasant"
63,"JEALOUS ",45.20237264,"Unpleasant-Pleasant"
63,"NERVOUS ",45.72575017,"Unpleasant-Pleasant"
63,"EXCITED ",91.60851361,"Unpleasant-Pleasant"
63,"DISAPPOINTED ",29.76273552,"Unpleasant-Pleasant"
63,"BORED ",49.21493371,"Unpleasant-Pleasant"
63,"PLEASED ",69.01605024,"Unpleasant-Pleasant"
63,"HATE ",17.37613398,"Unpleasant-Pleasant"
63,"SURPRISED ",83.14724355,"Unpleasant-Pleasant"
63,"LONELY ",31.76901605,"Unpleasant-Pleasant"
63,"CALM ",84.1939986,"Unpleasant-Pleasant"
63,"HAPPY ",97.45289602,"Unpleasant-Pleasant"
63,"SORRY ",34.64759246,"Unpleasant-Pleasant"
63,"AMAZED ",100,"Unpleasant-Pleasant"
63,"GRUMPY ",34.56036288,"Unpleasant-Pleasant"
64,"AMAZED ",61.60578387,"Dislike-Like"
64,"SORRY ",7.95281583,"Dislike-Like"
64,"ANNOYED ",5.289193303,"Dislike-Like"
64,"LOVE ",86.52968037,"Dislike-Like"
64,"BORED ",14.42161339,"Dislike-Like"
64,"SURPRISED ",52.47336377,"Dislike-Like"
64,"THANKFUL ",85.38812785,"Dislike-Like"
64,"RELAXED ",85.76864536,"Dislike-Like"
64,"CALM ",86.33942161,"Dislike-Like"
64,"SAFE ",86.14916286,"Dislike-Like"
64,"HATE ",0.532724505,"Dislike-Like"
64,"DISGUSTED ",0.532724505,"Dislike-Like"
64,"HAPPY ",98.51598174,"Dislike-Like"
64,"SCARED ",5.098934551,"Dislike-Like"
64,"UPSET ",5.289193303,"Dislike-Like"
64,"LONELY ",14.23135464,"Dislike-Like"
64,"EXCITED ",78.15829528,"Dislike-Like"
64,"JEALOUS ",15.94368341,"Dislike-Like"
64,"NERVOUS ",8.523592085,"Dislike-Like"
64,"GRUMPY ",10.99695586,"Dislike-Like"
64,"ANGRY ",5.479452055,"Dislike-Like"
64,"WORRIED ",5.669710807,"Dislike-Like"
64,"PLEASED ",87.10045662,"Dislike-Like"
64,"PROUD ",50.95129376,"Dislike-Like"
64,"EMBARRASSED ",16.13394216,"Dislike-Like"
64,"DISAPPOINTED ",7.572298326,"Dislike-Like"
64,"SAD ",5.669710807,"Dislike-Like"
65,"UPSET ",0,"Bad-Good"
65,"ANNOYED ",3.022654073,"Bad-Good"
65,"SCARED ",8.338698807,"Bad-Good"
65,"JEALOUS ",0.43801261,"Bad-Good"
65,"CALM ",74.93981848,"Bad-Good"
65,"SORRY ",49.31921259,"Bad-Good"
65,"LOVE ",100,"Bad-Good"
65,"GRUMPY ",0,"Bad-Good"
65,"WORRIED ",26.71974022,"Bad-Good"
65,"BORED ",50.49553718,"Bad-Good"
65,"DISGUSTED ",41.7142748,"Bad-Good"
65,"EMBARRASSED ",44.55567473,"Bad-Good"
65,"ANGRY ",3.805216542,"Bad-Good"
65,"THANKFUL ",100,"Bad-Good"
65,"EXCITED ",100,"Bad-Good"
65,"RELAXED ",86.52467528,"Bad-Good"
65,"PLEASED ",87.68456732,"Bad-Good"
65,"LONELY ",16.09596306,"Bad-Good"
65,"HATE ",0,"Bad-Good"
65,"PROUD ",50.53354543,"Bad-Good"
65,"SURPRISED ",78.43891491,"Bad-Good"
65,"NERVOUS ",29.22916012,"Bad-Good"
65,"DISAPPOINTED ",30.20250014,"Bad-Good"
65,"AMAZED ",91.37341693,"Bad-Good"
65,"SAD ",7.554850545,"Bad-Good"
65,"HAPPY ",100,"Bad-Good"
65,"SAFE ",100,"Bad-Good"
66,"AMAZED ",78.89060092,"Unpleasant-Pleasant"
66,"SURPRISED ",48.07395994,"Unpleasant-Pleasant"
66,"RELAXED ",91.40986133,"Unpleasant-Pleasant"
66,"ANGRY ",3.197226502,"Unpleasant-Pleasant"
66,"SCARED ",3.389830508,"Unpleasant-Pleasant"
66,"EMBARRASSED ",23.22804314,"Unpleasant-Pleasant"
66,"PLEASED ",72.91987673,"Unpleasant-Pleasant"
66,"HAPPY ",97.18798151,"Unpleasant-Pleasant"
66,"HATE ",0.693374422,"Unpleasant-Pleasant"
66,"BORED ",45.37750385,"Unpleasant-Pleasant"
66,"PROUD ",73.69029276,"Unpleasant-Pleasant"
66,"LONELY ",21.30200308,"Unpleasant-Pleasant"
66,"SAFE ",61.36363636,"Unpleasant-Pleasant"
66,"WORRIED ",24.19106317,"Unpleasant-Pleasant"
66,"SAD ",2.619414484,"Unpleasant-Pleasant"
66,"LOVE ",2.619414484,"Unpleasant-Pleasant"
66,"SORRY ",11.09399076,"Unpleasant-Pleasant"
66,"DISGUSTED ",16.29429892,"Unpleasant-Pleasant"
66,"THANKFUL ",77.54237288,"Unpleasant-Pleasant"
66,"NERVOUS ",41.71802773,"Unpleasant-Pleasant"
66,"DISAPPOINTED ",33.82126348,"Unpleasant-Pleasant"
66,"ANNOYED ",37.09553159,"Unpleasant-Pleasant"
66,"UPSET ",4.930662558,"Unpleasant-Pleasant"
66,"GRUMPY ",16.67950693,"Unpleasant-Pleasant"
66,"CALM ",71.7642527,"Unpleasant-Pleasant"
66,"EXCITED ",80.23882897,"Unpleasant-Pleasant"
66,"JEALOUS ",32.47303544,"Unpleasant-Pleasant"
67,"SAD ",21.9850587,"Displeasing-Pleasing"
67,"HATE ",7.177161153,"Displeasing-Pleasing"
67,"PROUD ",87.75346852,"Displeasing-Pleasing"
67,"JEALOUS ",5.843116329,"Displeasing-Pleasing"
67,"RELAXED ",61.73959445,"Displeasing-Pleasing"
67,"THANKFUL ",73.21237994,"Displeasing-Pleasing"
67,"SORRY ",27.85485592,"Displeasing-Pleasing"
67,"CALM ",62.80683031,"Displeasing-Pleasing"
67,"GRUMPY ",45.19743863,"Displeasing-Pleasing"
67,"DISGUSTED ",31.59018143,"Displeasing-Pleasing"
67,"WORRIED ",40.39487727,"Displeasing-Pleasing"
67,"SCARED ",31.59018143,"Displeasing-Pleasing"
67,"SAFE ",84.95197439,"Displeasing-Pleasing"
67,"DISAPPOINTED ",32.65741729,"Displeasing-Pleasing"
67,"ANNOYED ",42.52934899,"Displeasing-Pleasing"
67,"HAPPY ",69.87726788,"Displeasing-Pleasing"
67,"NERVOUS ",34.39167556,"Displeasing-Pleasing"
67,"EMBARRASSED ",18.78335112,"Displeasing-Pleasing"
67,"SURPRISED ",59.60512273,"Displeasing-Pleasing"
67,"EXCITED ",81.21664888,"Displeasing-Pleasing"
67,"LONELY ",25.32017076,"Displeasing-Pleasing"
67,"ANGRY ",22.38527215,"Displeasing-Pleasing"
67,"PLEASED ",95.75773746,"Displeasing-Pleasing"
67,"UPSET ",19.45037353,"Displeasing-Pleasing"
67,"LOVE ",98.82604055,"Displeasing-Pleasing"
67,"AMAZED ",88.82070438,"Displeasing-Pleasing"
67,"BORED ",32.79082177,"Displeasing-Pleasing"
68,"CALM ",96.28205128,"Dislike-Like"
68,"ANNOYED ",2.820512821,"Dislike-Like"
68,"THANKFUL ",98.71794872,"Dislike-Like"
68,"SURPRISED ",42.82051282,"Dislike-Like"
68,"DISAPPOINTED ",5.897435897,"Dislike-Like"
68,"JEALOUS ",11.79487179,"Dislike-Like"
68,"GRUMPY ",11.79487179,"Dislike-Like"
68,"SAFE ",97.17948718,"Dislike-Like"
68,"EMBARRASSED ",2.051282051,"Dislike-Like"
68,"SCARED ",2.051282051,"Dislike-Like"
68,"HATE ",2.051282051,"Dislike-Like"
68,"AMAZED ",92.43589744,"Dislike-Like"
68,"UPSET ",15.51282051,"Dislike-Like"
68,"BORED ",21.92307692,"Dislike-Like"
68,"ANGRY ",14.48717949,"Dislike-Like"
68,"PROUD ",76.92307692,"Dislike-Like"
68,"SAD ",17.69230769,"Dislike-Like"
68,"HAPPY ",90,"Dislike-Like"
68,"RELAXED ",93.46153846,"Dislike-Like"
68,"EXCITED ",90.8974359,"Dislike-Like"
68,"DISGUSTED ",20,"Dislike-Like"
68,"PLEASED ",78.07692308,"Dislike-Like"
68,"LOVE ",92.82051282,"Dislike-Like"
68,"LONELY ",13.20512821,"Dislike-Like"
68,"WORRIED ",9.230769231,"Dislike-Like"
68,"NERVOUS ",9.230769231,"Dislike-Like"
68,"SORRY ",9.230769231,"Dislike-Like"
69,"SURPRISED ",62.00937764,"Unpleasant-Pleasant"
69,"ANGRY ",11.33567663,"Unpleasant-Pleasant"
69,"LONELY ",11.33567663,"Unpleasant-Pleasant"
69,"SORRY ",29.49619662,"Unpleasant-Pleasant"
69,"BORED ",35.20797166,"Unpleasant-Pleasant"
69,"NERVOUS ",14.4112478,"Unpleasant-Pleasant"
69,"UPSET ",9.871121157,"Unpleasant-Pleasant"
69,"SCARED ",11.77504394,"Unpleasant-Pleasant"
69,"THANKFUL ",94.08319135,"Unpleasant-Pleasant"
69,"LOVE ",95.10838621,"Unpleasant-Pleasant"
69,"HAPPY ",93.20445672,"Unpleasant-Pleasant"
69,"AMAZED ",93.64382404,"Unpleasant-Pleasant"
69,"EXCITED ",85.73521244,"Unpleasant-Pleasant"
69,"DISAPPOINTED ",15.28998243,"Unpleasant-Pleasant"
69,"PLEASED ",88.51787654,"Unpleasant-Pleasant"
69,"SAD ",7.23491729,"Unpleasant-Pleasant"
69,"JEALOUS ",7.820738137,"Unpleasant-Pleasant"
69,"EMBARRASSED ",10.89630931,"Unpleasant-Pleasant"
69,"PROUD ",81.6344464,"Unpleasant-Pleasant"
69,"ANNOYED ",17.04745167,"Unpleasant-Pleasant"
69,"RELAXED ",86.17457975,"Unpleasant-Pleasant"
69,"WORRIED ",6.209729133,"Unpleasant-Pleasant"
69,"DISGUSTED ",6.795549979,"Unpleasant-Pleasant"
69,"CALM ",73.43292773,"Unpleasant-Pleasant"
69,"HATE ",6.356182668,"Unpleasant-Pleasant"
69,"GRUMPY ",6.502636204,"Unpleasant-Pleasant"
